gene	Gene.ontology.IDs
ENSGACT00000005439.1	GO:0000287;GO:0004363;GO:0005524;GO:0042803;GO:0043295
ENSGACT00000014055.1	GO:0005759;GO:0009055;GO:0033539;GO:0050660
ENSGACT00000014052.1	GO:0005759;GO:0009055;GO:0033539;GO:0050660
ENSGACT00000005110.1	GO:0004197;GO:0005615;GO:0005764;GO:0051603
ENSGACT00000005123.1	GO:0004197;GO:0005615;GO:0005764;GO:0051603
ENSGACT00000000707.1	GO:0001618;GO:0002250;GO:0005537;GO:0006897;GO:0016021;GO:0045087;GO:0046872;GO:0048306
ENSGACT00000000525.1	GO:0001618;GO:0002250;GO:0005537;GO:0006897;GO:0016021;GO:0045087;GO:0046872;GO:0048306
ENSGACT00000000885.1	GO:0005634;GO:0005737;GO:0005829;GO:0006457;GO:0016272;GO:0045892;GO:0051082;GO:0060041;GO:0090090
ENSGACT00000025877.1	GO:0005244;GO:0005267;GO:0005509;GO:0005829;GO:0005886;GO:0008076;GO:0015459;GO:0072659;GO:1901379
ENSGACT00000025880.1	GO:0005244;GO:0005267;GO:0005509;GO:0005829;GO:0005886;GO:0008076;GO:0015459;GO:0072659;GO:1901379
ENSGACT00000002970.1	GO:0002548;GO:0005615;GO:0006954;GO:0007186;GO:0008009;GO:0030593;GO:0043547;GO:0048020;GO:0048245;GO:0048247;GO:0070098;GO:0070374;GO:0071346;GO:0071347;GO:0071356
ENSGACT00000013373.1	GO:0005249;GO:0005250;GO:0005887;GO:0005901;GO:0008076;GO:0030054;GO:0030315;GO:0032809;GO:0034765;GO:0042383;GO:0043197;GO:0043204;GO:0044853;GO:0045211;GO:0046872;GO:0051260;GO:0071456;GO:0071805;GO:0086001
ENSGACT00000011320.1	GO:0001594;GO:0005886;GO:0016021
ENSGACT00000011329.1	GO:0001594;GO:0005886;GO:0016021
ENSGACT00000020298.1	GO:0001594;GO:0005886;GO:0016021
ENSGACT00000005661.1	GO:0001594;GO:0005886;GO:0016021
ENSGACT00000002199.1	GO:0005604;GO:0007155;GO:0008201;GO:0048731;GO:0070831
ENSGACT00000021085.1	GO:0001516;GO:0004364;GO:0005739;GO:0006749;GO:0016021;GO:0043295;GO:0050220;GO:0055114
ENSGACT00000026360.1	GO:0005246;GO:0005509;GO:0005829;GO:0007601;GO:0007602;GO:0008594;GO:0044325;GO:0046549;GO:0060040
ENSGACT00000026362.1	GO:0005246;GO:0005509;GO:0005829;GO:0007601;GO:0007602;GO:0008594;GO:0044325;GO:0046549;GO:0060040
ENSGACT00000008200.1	GO:0004601;GO:0005509;GO:0005783;GO:0005829;GO:0005886;GO:0006590;GO:0006979;GO:0016021;GO:0016174;GO:0016324;GO:0019221;GO:0020037;GO:0030054;GO:0042335;GO:0042446;GO:0042744;GO:0045177;GO:0050665;GO:0051591;GO:0055114
ENSGACT00000005284.1	GO:0001525;GO:0004356;GO:0005524;GO:0005739;GO:0005783;GO:0005829;GO:0005886;GO:0006542;GO:0010594;GO:0018345;GO:0019706;GO:0046872;GO:1903670
ENSGACT00000005325.1	GO:0001525;GO:0004356;GO:0005524;GO:0005739;GO:0005783;GO:0005829;GO:0005886;GO:0006542;GO:0010594;GO:0018345;GO:0019706;GO:0046872;GO:1903670
ENSGACT00000005338.1	GO:0001525;GO:0004356;GO:0005524;GO:0005739;GO:0005783;GO:0005829;GO:0005886;GO:0006542;GO:0010594;GO:0018345;GO:0019706;GO:0046872;GO:1903670
ENSGACT00000005300.1	GO:0001525;GO:0004356;GO:0005524;GO:0005739;GO:0005783;GO:0005829;GO:0005886;GO:0006542;GO:0010594;GO:0018345;GO:0019706;GO:0046872;GO:1903670
ENSGACT00000008519.1	GO:0006486;GO:0016021;GO:0032580;GO:0036065;GO:0046920
ENSGACT00000008525.1	GO:0006486;GO:0016021;GO:0032580;GO:0036065;GO:0046920
ENSGACT00000008528.1	GO:0006486;GO:0016021;GO:0032580;GO:0036065;GO:0046920
ENSGACT00000013107.1	GO:0006486;GO:0016021;GO:0032580;GO:0036065;GO:0046920
ENSGACT00000017641.1	GO:0005886;GO:0006954;GO:0016021;GO:0030246;GO:0045087;GO:0046872
ENSGACT00000007670.1	
ENSGACT00000007666.1	
ENSGACT00000013950.1	GO:0000786;GO:0003677;GO:0005634;GO:0044877;GO:0046982
ENSGACT00000022307.1	GO:0003774;GO:0003777;GO:0005524;GO:0005737;GO:0005874;GO:0005875;GO:0007018;GO:0008569;GO:0030286;GO:0045503;GO:0045505;GO:0051959
ENSGACT00000017964.1	GO:0000302;GO:0001666;GO:0003924;GO:0004383;GO:0005525;GO:0008074;GO:0019825;GO:0019826;GO:0019934;GO:0020037;GO:0038060;GO:0042803;GO:0046872;GO:0046982;GO:0070025;GO:0070026
ENSGACT00000023869.1	GO:0000302;GO:0001666;GO:0003924;GO:0004383;GO:0005525;GO:0008074;GO:0019825;GO:0019826;GO:0019934;GO:0020037;GO:0038060;GO:0042803;GO:0046872;GO:0046982;GO:0070025;GO:0070026
ENSGACT00000023870.1	GO:0000302;GO:0001666;GO:0003924;GO:0004383;GO:0005525;GO:0008074;GO:0019825;GO:0019826;GO:0019934;GO:0020037;GO:0038060;GO:0042803;GO:0046872;GO:0046982;GO:0070025;GO:0070026
ENSGACT00000025486.1	GO:0005227;GO:0005244;GO:0005245;GO:0005789;GO:0005887;GO:0006812;GO:0015867;GO:0034765;GO:0042802;GO:0050913;GO:0050916;GO:0050917;GO:0051260
ENSGACT00000009189.1	GO:0004867;GO:0005576
ENSGACT00000007789.1	GO:0000139;GO:0004653;GO:0005794;GO:0016021;GO:0016266;GO:0018242;GO:0018243;GO:0030246;GO:0046872
ENSGACT00000007783.1	GO:0000139;GO:0004653;GO:0005794;GO:0016021;GO:0016266;GO:0018242;GO:0018243;GO:0030246;GO:0046872
ENSGACT00000016046.1	GO:0000139;GO:0005737;GO:0006355;GO:0007252;GO:0007275;GO:0008385;GO:0015031;GO:0017137;GO:0030165;GO:0042147;GO:0042734;GO:0043066;GO:0043522;GO:0045202;GO:0045296;GO:0048786;GO:0051092
ENSGACT00000026047.1	GO:0000139;GO:0005737;GO:0006355;GO:0007252;GO:0007275;GO:0008385;GO:0015031;GO:0017137;GO:0030165;GO:0042147;GO:0042734;GO:0043066;GO:0043522;GO:0045202;GO:0045296;GO:0048786;GO:0051092
ENSGACT00000026044.1	GO:0000139;GO:0005737;GO:0006355;GO:0007252;GO:0007275;GO:0008385;GO:0015031;GO:0017137;GO:0030165;GO:0042147;GO:0042734;GO:0043066;GO:0043522;GO:0045202;GO:0045296;GO:0048786;GO:0051092
ENSGACT00000003367.1	GO:0000786;GO:0000790;GO:0003677;GO:0005634;GO:0006325;GO:0046982;GO:0070062
ENSGACT00000000145.1	GO:0001570;GO:0001701;GO:0003774;GO:0003779;GO:0005524;GO:0005634;GO:0016461;GO:0030018;GO:0031941;GO:0048739
ENSGACT00000000143.1	GO:0001570;GO:0001701;GO:0003774;GO:0003779;GO:0005524;GO:0005634;GO:0016461;GO:0030018;GO:0031941;GO:0048739
ENSGACT00000000144.1	GO:0001570;GO:0001701;GO:0003774;GO:0003779;GO:0005524;GO:0005634;GO:0016461;GO:0030018;GO:0031941;GO:0048739
ENSGACT00000000147.1	GO:0001570;GO:0001701;GO:0003774;GO:0003779;GO:0005524;GO:0005634;GO:0016461;GO:0030018;GO:0031941;GO:0048739
ENSGACT00000015456.1	GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0007399;GO:0030154;GO:1990904
ENSGACT00000015481.1	GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0007399;GO:0030154;GO:1990904
ENSGACT00000015472.1	GO:0003723;GO:0003729;GO:0005634;GO:0005737;GO:0007399;GO:0030154;GO:1990904
ENSGACT00000025780.1	GO:0000139;GO:0005794;GO:0015095;GO:0016021;GO:0016235;GO:0016409;GO:0018345;GO:0019706;GO:0030054;GO:0030659;GO:0030660;GO:0042734;GO:0042802;GO:0042953;GO:0043123;GO:0043231
ENSGACT00000012388.1	GO:0001525;GO:0005576;GO:0005615;GO:0005622;GO:0005737;GO:0005886;GO:0005923;GO:0016021;GO:0021510;GO:0030425;GO:0043025;GO:0043235
ENSGACT00000003539.1	GO:0005615;GO:0051965;GO:0098978;GO:1905606
ENSGACT00000001472.1	GO:0002223;GO:0002250;GO:0005886;GO:0006897;GO:0016021;GO:0030246;GO:0045087
ENSGACT00000008279.1	GO:0000139;GO:0005783;GO:0005829;GO:0006888;GO:0017112;GO:0030008;GO:0048208;GO:1990070;GO:1990071;GO:1990072
ENSGACT00000025481.1	GO:0000030;GO:0006396;GO:0016021;GO:0035269
ENSGACT00000027108.2	GO:0000122;GO:0000977;GO:0000981;GO:0001228;GO:0005634;GO:0005654;GO:0005737;GO:0016604;GO:0030968;GO:0032388;GO:0034976;GO:0042711;GO:0045732;GO:0045944;GO:0051222;GO:1900102;GO:1900170;GO:1902213
ENSGACT00000000584.1	
ENSGACT00000025568.1	GO:0005886;GO:0015630;GO:0016021;GO:1900745
ENSGACT00000001102.1	GO:0000122;GO:0000977;GO:0001227;GO:0001501;GO:0003700;GO:0003714;GO:0004180;GO:0004181;GO:0005201;GO:0005516;GO:0005518;GO:0005576;GO:0005615;GO:0005634;GO:0005737;GO:0006518;GO:0007517;GO:0008270;GO:0016485;GO:0062023;GO:0070062;GO:1904026
ENSGACT00000022487.1	GO:0005546;GO:0016021;GO:0031227;GO:0031234;GO:0035091;GO:0044232;GO:0061817;GO:2001256
ENSGACT00000010637.1	GO:0005546;GO:0016021;GO:0031227;GO:0031234;GO:0035091;GO:0044232;GO:0061817;GO:2001256
ENSGACT00000019332.1	GO:0005737;GO:0005874;GO:0036158
ENSGACT00000023989.1	GO:0005759;GO:0006554;GO:0008483;GO:0016829;GO:0030170;GO:0030574;GO:0042802
ENSGACT00000023991.1	GO:0005759;GO:0006554;GO:0008483;GO:0016829;GO:0030170;GO:0030574;GO:0042802
ENSGACT00000023992.1	GO:0005759;GO:0006554;GO:0008483;GO:0016829;GO:0030170;GO:0030574;GO:0042802
ENSGACT00000004579.1	GO:0000149;GO:0001786;GO:0005509;GO:0005544;GO:0005886;GO:0014059;GO:0016021;GO:0016192;GO:0017156;GO:0017158;GO:0030054;GO:0030276;GO:0030672;GO:0046928;GO:0048792;GO:0060291;GO:0070382;GO:0071277
ENSGACT00000023530.1	GO:0005096;GO:0005829;GO:0005886;GO:0006886;GO:0016020;GO:0017137;GO:0031527;GO:0042147;GO:0043312;GO:0050869;GO:0070373;GO:0070885;GO:0090630;GO:0101003
ENSGACT00000013776.1	
ENSGACT00000015176.1	
ENSGACT00000009516.1	
ENSGACT00000014566.1	GO:0000138;GO:0005737;GO:0005794;GO:0005797;GO:0005829;GO:0005881;GO:0006886;GO:0016020;GO:0031001;GO:0070062;GO:0090498
ENSGACT00000024982.1	GO:0005829;GO:0006897;GO:0017112;GO:0017137;GO:0030136;GO:0032456;GO:0043231;GO:1901981
ENSGACT00000002988.1	GO:0000165;GO:0005085;GO:0005088;GO:0005096;GO:0005509;GO:0005886;GO:0005887;GO:0007264;GO:0007265;GO:0019900;GO:0019992;GO:0032045;GO:0048471
ENSGACT00000002986.1	GO:0000165;GO:0005085;GO:0005088;GO:0005096;GO:0005509;GO:0005886;GO:0005887;GO:0007264;GO:0007265;GO:0019900;GO:0019992;GO:0032045;GO:0048471
ENSGACT00000002495.1	GO:0005737;GO:0005868;GO:0006457;GO:0032502;GO:0051082;GO:0060271;GO:1905793
ENSGACT00000003482.1	GO:0003779;GO:0005654;GO:0005737;GO:0005829;GO:0005886;GO:0016604;GO:0030027;GO:0030835;GO:0030864;GO:0042802
ENSGACT00000011444.1	GO:0005524;GO:0005737;GO:0005874;GO:0005929;GO:0007018;GO:0008569;GO:0030286;GO:0045503;GO:0045505;GO:0051959
ENSGACT00000009172.1	GO:0005085;GO:0005089;GO:0005096;GO:0005829;GO:0007186;GO:0016020;GO:0019216;GO:0030027;GO:0030175;GO:0030426;GO:0035023;GO:0035556;GO:0043065;GO:0051056;GO:0070062
ENSGACT00000015509.1	GO:0005737;GO:0005769;GO:0034058
ENSGACT00000000471.2	GO:0000981;GO:0005634;GO:0043565;GO:0046872
ENSGACT00000022793.1	GO:0003924;GO:0005525;GO:0005759;GO:0009235;GO:0009236;GO:0042802;GO:0042803
ENSGACT00000007049.1	GO:0003677;GO:0005856;GO:0005886;GO:0006897;GO:0016607;GO:0030666;GO:0045892;GO:0050999
ENSGACT00000025788.1	GO:0005524;GO:0005640;GO:0007026;GO:0007399;GO:0008017;GO:0022008;GO:0030336;GO:0031116;GO:0032703;GO:1905929
ENSGACT00000022613.1	GO:0003025;GO:0004386;GO:0005524;GO:0005614;GO:0005654;GO:0007399;GO:0007605;GO:0007608;GO:0007626;GO:0008201;GO:0021554;GO:0021563;GO:0021564;GO:0022008
ENSGACT00000022612.1	GO:0003025;GO:0004386;GO:0005524;GO:0005614;GO:0005654;GO:0007399;GO:0007605;GO:0007608;GO:0007626;GO:0008201;GO:0021554;GO:0021563;GO:0021564;GO:0022008
ENSGACT00000013051.1	GO:0005506;GO:0005783;GO:0008285;GO:0017185;GO:0019797;GO:0031418;GO:0032963;GO:0032964;GO:1902494
ENSGACT00000013289.1	GO:0005829;GO:0007605;GO:0031625
ENSGACT00000016382.1	GO:0005829;GO:0007605;GO:0031625
ENSGACT00000005567.1	GO:0005044;GO:0005201;GO:0006955;GO:0030247;GO:0062023
ENSGACT00000005569.1	GO:0005044;GO:0005201;GO:0006955;GO:0030247;GO:0062023
ENSGACT00000026289.1	GO:0003723;GO:0004312;GO:0004314;GO:0005739;GO:0005759;GO:0006633;GO:0006635
ENSGACT00000018089.1	GO:0000165;GO:0004672;GO:0005078;GO:0005524;GO:0005783;GO:0005789;GO:0005829;GO:0007265;GO:0008022;GO:0016020;GO:0019933;GO:0031434;GO:0032587;GO:0032991;GO:0042127;GO:0043405;GO:0043410;GO:0046872;GO:0051087;GO:0051879;GO:0071889
ENSGACT00000026878.1	GO:0000165;GO:0004672;GO:0005078;GO:0005524;GO:0005783;GO:0005789;GO:0005829;GO:0007265;GO:0008022;GO:0016020;GO:0019933;GO:0031434;GO:0032587;GO:0032991;GO:0042127;GO:0043405;GO:0043410;GO:0046872;GO:0051087;GO:0051879;GO:0071889
ENSGACT00000020545.1	GO:0005887;GO:0050885
ENSGACT00000010958.1	GO:0000209;GO:0002244;GO:0004842;GO:0005634;GO:0005829;GO:0009617
ENSGACT00000010968.1	GO:0000209;GO:0002244;GO:0004842;GO:0005634;GO:0005829;GO:0009617
ENSGACT00000021328.1	GO:0004096;GO:0007605;GO:0020037;GO:0032420
ENSGACT00000026058.1	GO:0000012;GO:0000166;GO:0003906;GO:0004520;GO:0005634;GO:0005654;GO:0005829;GO:0006302;GO:0006974;GO:0008408;GO:0035861;GO:0045191;GO:0046872;GO:0051106;GO:0140078
ENSGACT00000008357.1	GO:0002039;GO:0004674;GO:0004683;GO:0004708;GO:0005516;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0006417;GO:0007165;GO:0007265;GO:0009931;GO:0018105;GO:0032007;GO:0032212;GO:0035556;GO:0046777;GO:0051019;GO:0051973;GO:0090400;GO:1901796;GO:1904355
ENSGACT00000014128.1	
ENSGACT00000011510.1	
ENSGACT00000014135.1	
ENSGACT00000008629.1	GO:0004565;GO:0005576;GO:0005773;GO:0005975
ENSGACT00000026723.1	GO:0004565;GO:0005576;GO:0005773;GO:0005975
ENSGACT00000006927.1	GO:0005085;GO:0005089;GO:0005096;GO:0005829;GO:0007186;GO:0032956;GO:0035023;GO:0042060;GO:0043065;GO:0051056;GO:0060071
ENSGACT00000002086.1	GO:0003924;GO:0005525;GO:0005739;GO:0005741;GO:0008053;GO:0016021;GO:0016236;GO:0031306;GO:0031307;GO:0046039;GO:0051646;GO:0098799;GO:1990613
ENSGACT00000024139.1	GO:0005783;GO:0006665;GO:0006869;GO:0007165;GO:0008289;GO:0016021
ENSGACT00000015496.1	GO:0005783;GO:0006665;GO:0006869;GO:0007165;GO:0008289;GO:0016021
ENSGACT00000021331.2	GO:0005634;GO:0005654;GO:0005794;GO:0005829
ENSGACT00000006973.2	GO:0007030;GO:0010008;GO:0019894;GO:0032418;GO:0032880;GO:1903527
ENSGACT00000005028.1	GO:0005737;GO:0005829;GO:0017112;GO:0043231;GO:0055037;GO:2000049
ENSGACT00000008759.1	GO:0007018;GO:0030286;GO:0045503;GO:0045504
ENSGACT00000005151.1	GO:0000981;GO:0003677;GO:0005654;GO:0046983;GO:0070317;GO:0071339
ENSGACT00000016654.1	GO:0000981;GO:0003677;GO:0005654;GO:0046983;GO:0070317;GO:0071339
ENSGACT00000009051.3	GO:0005654;GO:0005737;GO:0005794;GO:0005802;GO:0005829;GO:0006622;GO:0016020;GO:0031023;GO:0034067;GO:0034453;GO:0034499;GO:0042147;GO:0042802;GO:0070861;GO:0071955;GO:0090161
ENSGACT00000018970.1	
ENSGACT00000014919.1	GO:0000086;GO:0000287;GO:0004674;GO:0005524;GO:0005634;GO:0005737;GO:0005783;GO:0005813;GO:0006468;GO:0006887;GO:0007409;GO:0010975;GO:0018105;GO:0019901;GO:0030010;GO:0030182;GO:0031532;GO:0035556;GO:0036503;GO:0043462;GO:0048156;GO:0048471;GO:0050321;GO:0050770;GO:0051117;GO:0051301;GO:0060590;GO:0061178;GO:0070059;GO:0090176;GO:0150034;GO:1904152;GO:2000807
ENSGACT00000018573.2	GO:0003723;GO:0005634;GO:0010608;GO:0035196;GO:0035198;GO:0046872
ENSGACT00000018570.1	GO:0003723;GO:0005634;GO:0010608;GO:0035196;GO:0035198;GO:0046872
ENSGACT00000021205.1	GO:0002329;GO:0005225;GO:0005737;GO:0005886;GO:0005887;GO:0006820;GO:0006884;GO:0006970;GO:0009986;GO:0015734;GO:0015810;GO:0016020;GO:0034214;GO:0034702;GO:0042802;GO:0055085;GO:0098656
ENSGACT00000016084.2	GO:0001881;GO:0004674;GO:0004714;GO:0004864;GO:0005524;GO:0005769;GO:0005794;GO:0005829;GO:0005887;GO:0006468;GO:0007169;GO:0016021;GO:0018105;GO:0018107;GO:0030426;GO:0032456;GO:0033572;GO:0043025;GO:0043235;GO:0045022;GO:0046777;GO:0048471;GO:0055037;GO:0070853
ENSGACT00000013329.1	GO:0001822;GO:0002063;GO:0003094;GO:0004065;GO:0005509;GO:0005539;GO:0005615;GO:0005783;GO:0005795;GO:0005886;GO:0008449;GO:0009611;GO:0009986;GO:0010575;GO:0014846;GO:0030177;GO:0030201;GO:0032836;GO:0035860;GO:0040037;GO:0048706;GO:0051216;GO:0060348;GO:0060384;GO:0090263;GO:0097421;GO:2000345
ENSGACT00000000302.1	GO:0001822;GO:0002063;GO:0003094;GO:0004065;GO:0005509;GO:0005539;GO:0005615;GO:0005783;GO:0005795;GO:0005886;GO:0008449;GO:0009611;GO:0009986;GO:0010575;GO:0014846;GO:0030177;GO:0030201;GO:0032836;GO:0035860;GO:0040037;GO:0048706;GO:0051216;GO:0060348;GO:0060384;GO:0090263;GO:0097421;GO:2000345
ENSGACT00000000300.1	GO:0001822;GO:0002063;GO:0003094;GO:0004065;GO:0005509;GO:0005539;GO:0005615;GO:0005783;GO:0005795;GO:0005886;GO:0008449;GO:0009611;GO:0009986;GO:0010575;GO:0014846;GO:0030177;GO:0030201;GO:0032836;GO:0035860;GO:0040037;GO:0048706;GO:0051216;GO:0060348;GO:0060384;GO:0090263;GO:0097421;GO:2000345
ENSGACT00000000298.1	GO:0001822;GO:0002063;GO:0003094;GO:0004065;GO:0005509;GO:0005539;GO:0005615;GO:0005783;GO:0005795;GO:0005886;GO:0008449;GO:0009611;GO:0009986;GO:0010575;GO:0014846;GO:0030177;GO:0030201;GO:0032836;GO:0035860;GO:0040037;GO:0048706;GO:0051216;GO:0060348;GO:0060384;GO:0090263;GO:0097421;GO:2000345
ENSGACT00000013326.1	GO:0001822;GO:0002063;GO:0003094;GO:0004065;GO:0005509;GO:0005539;GO:0005615;GO:0005783;GO:0005795;GO:0005886;GO:0008449;GO:0009611;GO:0009986;GO:0010575;GO:0014846;GO:0030177;GO:0030201;GO:0032836;GO:0035860;GO:0040037;GO:0048706;GO:0051216;GO:0060348;GO:0060384;GO:0090263;GO:0097421;GO:2000345
ENSGACT00000000299.1	GO:0001822;GO:0002063;GO:0003094;GO:0004065;GO:0005509;GO:0005539;GO:0005615;GO:0005783;GO:0005795;GO:0005886;GO:0008449;GO:0009611;GO:0009986;GO:0010575;GO:0014846;GO:0030177;GO:0030201;GO:0032836;GO:0035860;GO:0040037;GO:0048706;GO:0051216;GO:0060348;GO:0060384;GO:0090263;GO:0097421;GO:2000345
ENSGACT00000010263.1	GO:0004510;GO:0005506;GO:0005829;GO:0007623;GO:0009072;GO:0014823;GO:0031667;GO:0042427;GO:0043005;GO:0043627;GO:0051384;GO:0051592;GO:0071285
ENSGACT00000009276.1	GO:0005576;GO:0005886;GO:0007156;GO:0007158;GO:0007399;GO:0007409;GO:0007411;GO:0007413;GO:0007420;GO:0030424;GO:0031175;GO:0031225;GO:0045665;GO:0048167;GO:0070593;GO:0098632
ENSGACT00000009272.1	GO:0005576;GO:0005886;GO:0007156;GO:0007158;GO:0007399;GO:0007409;GO:0007411;GO:0007413;GO:0007420;GO:0030424;GO:0031175;GO:0031225;GO:0045665;GO:0048167;GO:0070593;GO:0098632
ENSGACT00000009332.1	GO:0005576;GO:0005886;GO:0007156;GO:0007158;GO:0007399;GO:0007409;GO:0007411;GO:0007413;GO:0007420;GO:0030424;GO:0031175;GO:0031225;GO:0045665;GO:0048167;GO:0070593;GO:0098632
ENSGACT00000016364.1	GO:0000151;GO:0000209;GO:0000785;GO:0004842;GO:0005634;GO:0005737;GO:0005829;GO:0006342;GO:0007131;GO:0007140;GO:0007141;GO:0007283;GO:0008270;GO:0010529;GO:0016567;GO:0032007;GO:0033522;GO:0061630;GO:0070728;GO:0071233;GO:0071596
ENSGACT00000016369.1	GO:0000151;GO:0000209;GO:0000785;GO:0004842;GO:0005634;GO:0005737;GO:0005829;GO:0006342;GO:0007131;GO:0007140;GO:0007141;GO:0007283;GO:0008270;GO:0010529;GO:0016567;GO:0032007;GO:0033522;GO:0061630;GO:0070728;GO:0071233;GO:0071596
ENSGACT00000001317.1	GO:0001891;GO:0002011;GO:0005096;GO:0005737;GO:0005829;GO:0006911;GO:0007015;GO:0007165;GO:0043087;GO:0051056;GO:0051058
ENSGACT00000001320.1	GO:0001891;GO:0002011;GO:0005096;GO:0005737;GO:0005829;GO:0006911;GO:0007015;GO:0007165;GO:0043087;GO:0051056;GO:0051058
ENSGACT00000023309.1	GO:0001891;GO:0002011;GO:0005096;GO:0005737;GO:0005829;GO:0006911;GO:0007015;GO:0007165;GO:0043087;GO:0051056;GO:0051058
ENSGACT00000001319.1	GO:0001891;GO:0002011;GO:0005096;GO:0005737;GO:0005829;GO:0006911;GO:0007015;GO:0007165;GO:0043087;GO:0051056;GO:0051058
ENSGACT00000002675.1	GO:0000398;GO:0003723;GO:0005654;GO:0005737;GO:0006874;GO:0007399;GO:0008285;GO:0016020;GO:0033017;GO:0044325;GO:0048471;GO:0051209;GO:0070886
ENSGACT00000026025.1	GO:0000981;GO:0003677;GO:0005634;GO:0046872
ENSGACT00000024309.2	GO:0003723;GO:0005737;GO:0045087
ENSGACT00000022056.1	GO:0001103;GO:0001654;GO:0001750;GO:0001947;GO:0005634;GO:0005813;GO:0005829;GO:0005930;GO:0006357;GO:0007224;GO:0007368;GO:0007420;GO:0007601;GO:0008104;GO:0015031;GO:0016020;GO:0032402;GO:0032436;GO:0034464;GO:0036064;GO:0045444;GO:0046907;GO:0048546;GO:0051877;GO:0060170;GO:0060173;GO:0060271;GO:1903929;GO:1905515
ENSGACT00000018352.1	GO:0003676;GO:0004527;GO:0005634;GO:0005737
ENSGACT00000008361.1	GO:0000398;GO:0003723;GO:0005524;GO:0034459
ENSGACT00000000648.1	GO:0003723;GO:0005654;GO:0006366;GO:0006368;GO:0016020;GO:0032021;GO:0045892
ENSGACT00000019969.1	GO:0000902;GO:0005178;GO:0005509;GO:0005886;GO:0005913;GO:0007043;GO:0007156;GO:0008013;GO:0008092;GO:0009986;GO:0016021;GO:0016339;GO:0016342;GO:0034332;GO:0035710;GO:0042803;GO:0044331;GO:0045294;GO:0045296;GO:0070097;GO:0098609
ENSGACT00000016980.2	GO:0000902;GO:0003007;GO:0003677;GO:0003682;GO:0003713;GO:0005654;GO:0006351;GO:0009887;GO:0016579;GO:0030097;GO:0032526;GO:0035359;GO:0035517;GO:0035522;GO:0042974;GO:0042975;GO:0045599;GO:0045944;GO:0046872;GO:0048386;GO:0048538;GO:0048539;GO:0048872;GO:0060430
ENSGACT00000007801.1	GO:0000139;GO:0004653;GO:0005794;GO:0016021;GO:0016266;GO:0030246;GO:0046872
ENSGACT00000011076.1	GO:0004674;GO:0005509;GO:0005524;GO:0005615;GO:0005788;GO:0005794;GO:0006468;GO:0016773;GO:0030145;GO:0030501;GO:0031214;GO:0036179;GO:0040036;GO:0043687;GO:0044267;GO:0045669;GO:0046034;GO:0051174;GO:0070062;GO:0070166;GO:0071895;GO:0097187
ENSGACT00000016011.1	GO:0004674;GO:0005509;GO:0005524;GO:0005615;GO:0005788;GO:0005794;GO:0006468;GO:0016773;GO:0030145;GO:0030501;GO:0031214;GO:0036179;GO:0040036;GO:0043687;GO:0044267;GO:0045669;GO:0046034;GO:0051174;GO:0070062;GO:0070166;GO:0071895;GO:0097187
ENSGACT00000003099.1	GO:0000122;GO:0002230;GO:0003714;GO:0003950;GO:0004857;GO:0005634;GO:0005654;GO:0005737;GO:0005739;GO:0005829;GO:0006302;GO:0006471;GO:0010608;GO:0010629;GO:0016020;GO:0016477;GO:0019899;GO:0032991;GO:0034356;GO:0035563;GO:0042393;GO:0042531;GO:0043086;GO:0044389;GO:0045087;GO:0045893;GO:0051607;GO:0060330;GO:0060335;GO:0072570;GO:0090734;GO:0097677;GO:1900182;GO:2001034
ENSGACT00000003103.1	GO:0000122;GO:0002230;GO:0003714;GO:0003950;GO:0004857;GO:0005634;GO:0005654;GO:0005737;GO:0005739;GO:0005829;GO:0006302;GO:0006471;GO:0010608;GO:0010629;GO:0016020;GO:0016477;GO:0019899;GO:0032991;GO:0034356;GO:0035563;GO:0042393;GO:0042531;GO:0043086;GO:0044389;GO:0045087;GO:0045893;GO:0051607;GO:0060330;GO:0060335;GO:0072570;GO:0090734;GO:0097677;GO:1900182;GO:2001034
ENSGACT00000026579.1	
ENSGACT00000021542.1	GO:0005634;GO:0005737;GO:0006915;GO:0007050;GO:0097752;GO:1902230
ENSGACT00000027535.1	GO:0016021;GO:0022857
ENSGACT00000000462.1	GO:0016021
ENSGACT00000000465.1	GO:0016021
ENSGACT00000003318.2	GO:0005654;GO:0005829
ENSGACT00000018630.1	GO:0001725;GO:0005829;GO:0005886;GO:0005911;GO:0005923;GO:0017137;GO:0030041;GO:0031005;GO:0031175;GO:0031532;GO:0032456;GO:0034446;GO:0042805;GO:0043005;GO:0046872;GO:0051015;GO:0055037;GO:0070830;GO:1903955
ENSGACT00000005179.2	GO:0000462;GO:0003723;GO:0005524;GO:0005634;GO:0005654;GO:0005730;GO:0006364;GO:0034459
ENSGACT00000007365.1	
ENSGACT00000022039.1	GO:0000139;GO:0004672;GO:0016021;GO:0032880;GO:0045666;GO:0045860;GO:0046579;GO:0048471
ENSGACT00000010557.1	GO:0000139;GO:0004672;GO:0016021;GO:0032880;GO:0045666;GO:0045860;GO:0046579;GO:0048471
ENSGACT00000007753.1	GO:0015888;GO:0016021
ENSGACT00000015650.1	GO:0003713;GO:0003714;GO:0005634;GO:0005654;GO:0005829;GO:0045892;GO:0045893;GO:0046872;GO:0070317
